Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT2G25660.1	GMM:33.99	development.unspecified	NaN	0.048566	-0.052863	-0.110500	-0.101924	NaN	-0.207191	NaN	NaN	NaN	NaN	NaN	0.023131	-0.170600	NaN	NaN	-0.005829	NaN	NaN	NaN	-0.096116	-11.557098	-0.052115	-13.768304	-0.280229	-0.108398	-8.842366	NaN	NaN	NaN	-0.127947	NaN	NaN	-0.294256	-0.110550	NaN	-0.090782	0.192403	-0.000901	0.144908	NaN	NaN	0.088001	NaN	NaN
AT2G25690.1	GMM:33.99	development.unspecified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.211111	NaN
AT2G25700.1	GMM:29.5.11.4.3.1	protein.degradation.ubiquitin.E3.SCF.SKP	NaN	NaN	NaN	NaN	NaN	-0.569798	NaN	NaN	NaN	-0.357692	NaN	NaN	NaN	NaN	-0.477507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G25730.1	GMM:35.2	not assigned.unknown	NaN	NaN	-0.008806	NaN	-0.023713	0.087820	NaN	NaN	-0.033377	NaN	0.011314	0.013722	-0.100964	0.048737	-0.109680	-0.078305	NaN	NaN	NaN	-0.004030	-0.013362	NaN	0.021550	0.006921	NaN	NaN	NaN	NaN	0.044481	0.040956	NaN	0.053787	NaN	NaN	0.005522	-14.044165	NaN	-0.028104	-0.009418	NaN	NaN	0.121372	NaN	0.018086	NaN
AT2G25800.1			NaN	NaN	NaN	NaN	NaN	NaN	0.831850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.769730	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G25850.1	GMM:27.1.3.1	RNA.processing.3' end processing.PAP	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G25950.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.672760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26040.1	GMM:20.2.99	stress.abiotic.unspecified	NaN	NaN	-0.318504	-0.674181	NaN	NaN	NaN	-0.890570	NaN	NaN	NaN	NaN	-0.795987	-0.353966	NaN	NaN	-0.556323	NaN	-0.544355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.741608	NaN	NaN	-0.710930	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26080.1	GMM:25;GMM:1.2.4.1	C1-metabolism;PS.photorespiration.glycine cleavage.P subunit	-0.145593	-0.188456	-0.248666	0.117979	-0.023298	-0.099914	-0.054925	-0.205202	-0.044984	0.121915	-0.171640	-0.011433	-0.173567	0.044456	-0.077679	-0.124206	0.047510	0.207035	0.024582	-0.092096	0.105151	-0.157899	-0.052882	-0.058281	-0.067902	0.109372	-0.061142	0.146547	0.018024	-0.111491	-0.395179	-0.103188	-0.052049	0.007287	0.091936	-0.110156	0.168988	-0.056735	0.176878	-4.773208	-0.011801	-0.064495	-0.008884	-0.039952	-0.024973
AT2G26150.1	GMM:27.3.23;GMM:20.2.1	RNA.regulation of transcription.heat-shock transcription factor family (HSF);stress.abiotic.heat	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.086047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.696456	NaN	NaN	NaN	-9.172400	NaN	NaN	NaN	NaN	-8.179589	NaN
AT2G26180.1	GMM:30.3	signalling.calcium	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26320.1	GMM:27.3.24	RNA.regulation of transcription.MADS box transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.405323	NaN	NaN	-10.741471	NaN
AT2G26420.1	GMM:30.4.1	signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase	NaN	NaN	-0.176490	-0.249314	-0.160761	-0.337655	-0.016513	-0.262396	NaN	NaN	0.194555	0.140377	0.173774	0.291040	NaN	NaN	NaN	0.300386	NaN	NaN	0.292369	NaN	0.076065	NaN	NaN	NaN	0.355024	0.350999	NaN	0.042156	NaN	0.211387	-0.079746	NaN	0.534588	0.543806	NaN	NaN	NaN	0.560997	-0.010850	0.276566	NaN	NaN	0.213291
AT2G26450.1	GMM:10.8.1	cell wall.pectinesterases.PME	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.620750	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26640.1	GMM:11.1.10	lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26865.1			NaN	NaN	1.524083	NaN	2.159088	NaN	NaN	2.325445	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.922464	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.858306	NaN	NaN	NaN
AT2G27020.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	NaN	-0.815257	NaN	NaN	NaN	NaN	NaN	-0.824867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.369817	NaN	-0.040529	NaN	-0.627028	NaN	NaN	NaN	NaN	-0.903207	NaN	NaN	NaN	NaN	NaN	NaN	-0.713241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27040.1	GMM:27.3.36	RNA.regulation of transcription.argonaute transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27140.1	GMM:20.2.1	stress.abiotic.heat	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27150.1	GMM:17.1.1.1.12	hormone metabolism.abscisic acid.synthesis-degradation.synthesis.abscisic aldehyde oxidase	NaN	NaN	NaN	NaN	NaN	NaN	-8.222782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.709804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27170.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27250.1	GMM:33.99;GMM:30.2.99	development.unspecified;signalling.receptor kinases.misc	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27280.1			0.039985	NaN	0.648568	0.105626	0.405497	NaN	0.239455	NaN	-9.948270	NaN	0.207895	NaN	0.031338	-0.037856	0.272452	NaN	-0.135542	0.130450	NaN	NaN	NaN	NaN	-0.248779	-0.201430	0.310606	-0.327108	NaN	-0.379087	NaN	-0.021879	0.063845	NaN	NaN	-0.193375	-0.329438	NaN	-0.087176	0.108800	0.449922	0.328576	0.433172	NaN	-0.060938	-0.062925	NaN
AT2G27430.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27530.1	GMM:29.2.1.2.2.510	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L10A	0.090103	NaN	0.084746	NaN	NaN	NaN	-0.310236	NaN	NaN	NaN	NaN	NaN	0.061360	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.035186	NaN	NaN	0.281292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.107545	0.040071	NaN	NaN	0.210242	-0.079263	NaN	-0.059076	NaN	NaN
AT2G27630.1	GMM:29.5.11	protein.degradation.ubiquitin	0.345861	0.288264	NaN	-0.070784	0.126205	NaN	NaN	NaN	0.374515	NaN	NaN	NaN	NaN	NaN	NaN	0.329161	0.351228	0.095349	NaN	NaN	-0.160189	NaN	NaN	0.320245	NaN	NaN	0.262036	NaN	-0.036613	-0.068470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.757980	NaN	NaN	NaN	NaN	NaN	NaN	0.021437
AT2G27660.1	GMM:35.1.26	not assigned.no ontology.DC1 domain containing protein	NaN	NaN	NaN	-14.810999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-14.651762	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27670.1			-1.257772	NaN	-10.225788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27680.1	GMM:3.5	minor CHO metabolism.others	NaN	NaN	0.178560	NaN	NaN	0.255653	NaN	-0.006035	NaN	NaN	NaN	NaN	NaN	0.022345	0.006842	NaN	NaN	NaN	NaN	NaN	0.197575	NaN	-0.025672	NaN	-0.126184	NaN	-10.568430	-10.670394	0.237992	NaN	NaN	NaN	NaN	NaN	0.151734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27710.1	GMM:29.2.1.2.2.82	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P2	NaN	0.039488	0.372053	NaN	0.065896	0.327538	0.085367	NaN	NaN	0.054392	NaN	0.124296	NaN	0.188368	-0.081560	0.003448	NaN	NaN	0.171435	NaN	0.281912	0.132025	-0.405759	NaN	NaN	NaN	NaN	0.026846	0.362172	-0.162770	NaN	NaN	-0.212284	-0.163462	NaN	0.057906	0.253250	NaN	0.125198	NaN	0.154493	0.123897	NaN	-0.053412	0.017561
AT2G27720.1	GMM:35.2;GMM:29.2.1.2.2.82	not assigned.unknown;protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P2	NaN	-0.003212	0.131267	-0.048618	0.243024	NaN	0.089366	0.025344	-0.007455	-0.166125	0.144141	0.049453	0.061649	NaN	-0.010608	0.001655	-0.056282	-0.088576	0.015106	0.109810	NaN	0.087342	-0.244220	-0.024359	NaN	-0.034028	-0.123486	0.086416	-5.466453	0.161976	NaN	0.076252	0.012411	-0.019908	0.005602	-0.028246	-14.340254	0.081329	0.035666	0.045698	0.052095	0.099206	-0.126301	0.032719	0.075918
AT2G27730.1	GMM:35.2	not assigned.unknown	0.341214	0.118022	NaN	NaN	NaN	NaN	NaN	NaN	0.289981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.118358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.143941	NaN	0.212362	NaN	NaN	NaN	NaN
AT2G27760.1	GMM:17.4.1	hormone metabolism.cytokinin.synthesis-degradation	0.092389	0.036488	NaN	0.034695	0.090745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.176297	-12.231894	NaN	NaN	-12.525752	0.016649	-0.117827	NaN	NaN	NaN	NaN	NaN	-0.236551	NaN	NaN	-0.050335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.201924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.804275
AT2G27790.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27840.1	GMM:27.3.55	RNA.regulation of transcription.HDA	-0.393149	0.023545	NaN	NaN	NaN	0.285770	NaN	-0.007966	NaN	NaN	NaN	NaN	NaN	0.126213	-0.181570	NaN	0.066069	NaN	0.035066	NaN	NaN	NaN	-0.051100	-0.323812	NaN	-0.330026	0.235905	-0.178205	NaN	NaN	NaN	NaN	-0.180503	NaN	0.023364	-0.384113	NaN	0.130843	-0.057716	0.056712	0.228522	0.003663	-0.159326	NaN	0.058297
AT2G27860.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	NaN	NaN	NaN	NaN	0.288399	NaN	NaN	-0.276633	NaN	NaN	NaN	-0.084374	NaN	NaN	NaN	NaN	NaN	0.622681	NaN	NaN	0.758208	NaN	0.232069	NaN	NaN	0.346161	NaN	NaN	NaN	0.400641	NaN	NaN	NaN	NaN	NaN	0.413834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.111873	NaN
AT2G27880.1	GMM:33.99	development.unspecified	-0.524507	-13.470329	NaN	-0.364110	NaN	-0.409466	-0.488808	-0.598918	-0.413932	-0.696733	-0.841583	-0.896891	-0.570964	-0.745993	-0.563773	-13.198111	-0.608136	-0.627752	-0.674482	-0.515298	-0.473650	-0.664559	-0.472385	-0.753268	-0.581166	-0.548303	-0.640292	NaN	-13.261029	NaN	NaN	-0.618683	NaN	-0.485973	-0.709559	-0.590304	-0.554114	-0.410225	-0.335962	-0.510326	-0.679284	NaN	-0.595522	NaN	-0.490910
AT2G28000.1	GMM:1.3.13	PS.calvin cycle.rubisco interacting	0.034215	-0.018487	0.033594	-0.054830	-0.054894	0.009007	-0.039744	-0.141014	-0.014265	-0.133285	-0.142290	-0.033412	-0.039899	-0.082732	0.082541	-0.096861	-0.113951	-0.028651	0.004175	-0.035324	0.004278	-0.076816	-0.059609	-0.022526	-0.090909	-0.036682	-0.096723	-0.005905	0.022636	0.003477	-0.057593	0.018091	0.007457	-0.026351	-0.067808	-0.019400	0.171204	0.131079	0.119167	-0.008508	-0.009088	0.062360	-0.043999	0.012334	0.005838
AT2G28050.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	NaN	0.007070	-10.999579	0.093960	NaN	NaN	-0.123325	NaN	NaN	NaN	NaN	NaN	-0.287976	NaN	NaN	NaN	-10.890525	0.060544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.255456	NaN	-10.427849	-0.173822	-11.277240	NaN
AT2G28230.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.679423	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G28360.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.159036	NaN	0.526630	NaN
AT2G28490.1	GMM:33.1	development.storage proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.412504	2.094901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.290064	NaN	NaN	NaN	NaN	NaN	NaN
AT2G28720.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	-0.168713	NaN	NaN	-0.077795	-0.003861	-0.059988	NaN	NaN	NaN	NaN	-0.167463	0.073775	0.066900	0.088431	-0.632827	NaN	NaN	NaN	-0.026372	-0.191099	0.096440	NaN	-0.332151	NaN	0.134717	NaN	-0.004089	NaN	NaN	NaN	NaN	-0.474365	NaN	NaN	0.082095	NaN	NaN	-0.001964	NaN	-0.051956	NaN	NaN	NaN	-0.101625
AT2G28820.1			-0.193603	NaN	NaN	NaN	NaN	NaN	-0.022575	-0.064320	NaN	-0.115225	NaN	NaN	NaN	NaN	NaN	-0.226635	NaN	NaN	NaN	NaN	0.142501	NaN	NaN	NaN	NaN	-0.202339	NaN	-9.479082	NaN	0.057927	NaN	NaN	-0.090889	NaN	NaN	NaN	-0.138837	-0.741285	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G28880.1	GMM:13.1.6.5.1	amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase	-0.019980	NaN	NaN	NaN	0.106610	NaN	NaN	NaN	NaN	NaN	NaN	-0.062106	NaN	NaN	NaN	NaN	-0.026355	NaN	NaN	0.301066	0.151067	-0.115684	NaN	0.134136	-0.183375	0.344201	NaN	-0.327055	-0.079144	NaN	NaN	0.213566	NaN	0.097459	-0.107189	NaN	0.335722	NaN	0.084762	NaN	NaN	NaN	-0.294120	NaN	NaN
AT2G28900.1	GMM:29.3.3	protein.targeting.chloroplast	-0.793761	-0.449882	-5.986465	-0.522914	-0.814265	-0.965504	-0.775682	-0.773219	-0.844078	0.174934	0.149713	0.112418	0.180467	0.213573	-0.873213	0.236757	0.092763	0.054771	0.098672	0.283533	-0.019949	0.207618	0.212921	0.254944	0.289869	0.244112	0.179513	0.044237	0.202795	0.246219	-0.106241	0.386053	0.050586	0.228951	0.386962	0.158351	-4.854005	0.289498	0.205408	0.118962	0.124976	0.057706	0.257035	-0.023055	-0.074981
AT2G29440.1	GMM:26.9	misc.glutathione S transferases	-0.183993	NaN	NaN	NaN	NaN	-0.432982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.340690	NaN	0.282983	NaN	NaN	NaN	NaN	-0.104062	NaN	NaN	NaN	0.431792	NaN	NaN	0.012007	NaN	NaN	NaN	NaN	0.404838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.303490
AT2G29450.1	GMM:26.9	misc.glutathione S transferases	NaN	NaN	0.022173	NaN	-11.116708	NaN	NaN	NaN	NaN	-0.181014	NaN	NaN	NaN	0.372464	-10.775412	-0.135921	NaN	-0.260153	0.336344	-5.737936	0.423155	NaN	NaN	NaN	0.324216	NaN	NaN	NaN	-5.851245	-11.024107	0.194789	NaN	NaN	NaN	NaN	0.460666	NaN	0.376401	-0.193103	NaN	NaN	NaN	NaN	-11.372720	NaN
AT2G29550.1	GMM:31.1	cell.organisation	NaN	0.184055	NaN	NaN	0.085301	0.028425	NaN	0.337672	0.320640	NaN	0.102353	-0.044870	-0.183582	-0.030020	NaN	-0.063338	0.174264	NaN	NaN	-0.086667	-0.062999	NaN	NaN	NaN	NaN	-11.656568	-0.168978	-0.249687	NaN	-0.126163	0.188075	0.002124	0.016906	0.023788	-0.032878	-0.130225	NaN	NaN	0.146996	NaN	0.158284	0.066136	NaN	NaN	-11.039512
AT2G29630.1	GMM:18.2	Co-factor and vitamine metabolism.thiamine	NaN	NaN	-0.315063	NaN	NaN	0.143421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000602	0.311814	0.243545	0.416200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.123071	NaN	0.144814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.003152	NaN	NaN	NaN
AT2G29720.1	GMM:26.7	misc.oxidases - copper, flavone etc	NaN	-0.678971	NaN	-0.314745	-0.583379	NaN	-1.267915	NaN	NaN	NaN	-0.164325	NaN	NaN	0.106647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.373341	NaN	NaN	NaN	NaN	NaN	NaN	0.453661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G29760.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	-0.214133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.059853	NaN	NaN	NaN	NaN	NaN	NaN	2.650379	NaN
AT2G29980.1	GMM:11.2.3	lipid metabolism.FA desaturation.omega 3 desaturase	NaN	NaN	NaN	NaN	-0.046465	NaN	-0.870810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.151995	-0.853174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.943119	-1.101847	NaN	NaN	NaN
AT2G29990.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30110.1	GMM:29.5.11.2	protein.degradation.ubiquitin.E1	0.218506	-9.800205	0.047124	NaN	NaN	-0.019485	NaN	-0.108726	0.473886	0.164269	-9.880590	0.617138	NaN	NaN	0.228970	NaN	0.651612	NaN	-0.045089	-0.046530	-10.861230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.561539	NaN	0.079259	-9.696288	0.310165	0.157037	-0.244143	-0.103738	0.281909	NaN	NaN	0.019541	0.137009	0.027260	NaN	NaN	-5.397429
AT2G30290.1	GMM:29.3.4.3	protein.targeting.secretory pathway.vacuole	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.221006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30380.1	GMM:27.3.25	RNA.regulation of transcription.MYB domain transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30490.1	GMM:16.2.1.2	secondary metabolism.phenylpropanoids.lignin biosynthesis.C4H	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.645641	0.379284	0.341164	NaN	NaN	NaN	NaN	NaN	NaN	-0.223004	NaN	0.360061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.097228	NaN	NaN	0.147674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.314676	0.295131
